"","intercept","gop","dwnom"
"senat.senat",-8.24272697721086,0.754524936038035,-0.637793685823617
"dramat.increas",-9.73174760359394,1.52220634446338,-2.09036879048529
"continu.colleagu",-9.61315656632062,0,-0.21300890350588
"worker.act",-8.91076204907993,-2.6896142632376,3.21904017255362
"phone.call",-8.8475086404841,0.344864963686566,0.700817208554366
"judici.system",-10.3331879163736,1.2232259887407,-2.01369296340777
"invest.billion",-10.7292869422801,2.83355425208693,-2.96585385064378
"senior.veteran",-17.234743466155,0,-18.1894847437816
"elementari.educ",-9.91186178324027,0,0.523529298865374
"system.american",-10.0205613753531,0.537388949357187,0
"feder.program",-9.46936015577912,2.07351475422621,-1.47248250375863
"effort.am",-9.95904501526047,0,-0.172407696022985
"legisl.hope",-10.5916324290721,3.84802035541581,-3.26861853122157
"cotton.amend",-15.0125785037857,10.3644525612168,-8.80162456470417
"ensur.protect",-9.67675473805184,0,-0.250536042443847
"israel.secur",-9.30073968749428,-1.55823612605388,0.85292989861582
"growth.job",-9.62767740201638,0,0.879189771099827
"provid.women",-10.3630634337116,1.20478148653661,-0.791239862978153
"vladimir.putin",-9.21275958038706,0.322710113132955,0
"do.job",-7.94611597148918,0,0
"behavior.health",-12.2991363938873,7.11313119480937,-5.80770151526314
"food.stamp",-9.48250120983613,2.12301397391827,-3.5654100611545
"decad.ago",-8.86806873189093,1.1534243915197,-1.74730684014704
"labor.law",-9.9887073178725,0,-1.34353290848197
"mark.anniversari",-8.73566628966872,-3.34389468333712,2.90116033914471
"world.peopl",-8.48379604206803,-2.04277896530424,1.57249341991232
"come.home",-8.76098028901782,-3.06354133855175,3.30059003750287
"help.move",-8.85636606745252,0,-0.210773283400399
"enforc.law",-7.74678906876693,-1.5362619165506,2.39613289457317
"law.unit",-8.77310965718616,-2.22854451820543,2.99826348275667
"serv.militari",-9.26650485573508,0.685021770017132,-0.744179457179071
"educ.public",-7.95744471365858,-3.92806050148925,3.41186587832299
"studi.issu",-9.88423879175005,0,-0.875839748862456
"instead.focus",-10.0037363842647,1.11790886924511,-0.696038668853563
"provid.nation",-10.1007427256276,1.02028217486525,0
"chairman.price",-10.288275223932,-2.45073696634334,5.23467950469385
"tri.move",-9.26097482183666,0,-0.547684150330663
"american.issu",-8.87634959067745,-2.32197153246579,2.3078569456126
"senat.congress",-8.81588668772845,0,0
"effect.effici",-11.3578351598887,3.98807925200804,-2.92389965275377
"communiti.health",-8.32898124768011,0,0
"health.risk",-12.4988300257664,5.94162081023692,-7.35093852572427
"south.central",-9.62379693248462,-1.82498366340505,3.18279259466491
"tax.extend",-8.32796994992345,-1.89889268056018,1.22289455913306
"support.militari",-10.9896859678727,2.32209942339368,-1.52409997158332
"global.warm",-7.60239110308011,-0.349802982330339,0
"lead.poison",-8.83263640027816,0,-0.587485373643068
"ensur.militari",-11.3445609681525,3.08782679550842,-1.65593693861724
"wish.recogn",-9.03336450150698,0,0
"job.oversea",-9.73727962804034,0,-1.66216552270877
"presid.budget",-8.62597103130724,1.10072919563436,0
"health.care",-5.44437863958435,0.327675820507349,-0.299780960745327
"houston.texa",-8.30945921771696,-6.781188206215,8.2671375404311
"appreci.senat",-10.0822959487858,2.03820692221322,-1.6600080042303
"sexual.violenc",-9.85196552273978,0,-0.673991348384095
"act.reauthor",-10.4273520392374,2.89950483438766,-2.46960004695833
"help.prevent",-8.66837040010595,-0.309221242873264,0
"bill.call",-9.27073147166788,1.64764599004566,-1.32888723298649
"economi.bill",-10.1664629662463,0,0
"pro.life",-9.08677623234761,-0.801060516120473,3.0022888401941
"crime.victim",-9.79360556448162,0.901914846844443,0.453819340581138
"fund.abort",-8.87264607162386,0,0.873130566873885
"critic.nation",-9.17907631268837,0,0
"cut.short",-9.42831164930078,0,0.291357043274599
"strong.urg",-8.15754670994316,-1.41621993670903,1.15924293046753
"electr.rate",-14.7240626359436,5.43683834647381,0
"right.concern",-9.76530283965796,-1.35516447649666,2.50754562331824
"rule.law",-7.16011622010832,-1.64618580159905,2.13709476979113
"vote.record",-6.97979363707361,-5.77475541645326,3.59587405994841
"war.ii",-6.70530098005949,-1.5927270607935,1.27500450769926
"day.look",-10.4919314421509,1.55743207532967,-1.15987151911808
"effort.bill",-11.0705846830254,3.97503608838343,-3.68076018633474
"legisl.urg",-9.09624417031885,0,0.334954519928706
"energi.research",-11.8740297134954,5.03863891547278,-4.59026197551291
"countri.congress",-8.726454079655,-1.60339143647601,1.37349074406724
"omnibus.bill",-8.51142044508058,-1.76975132935988,1.08453077511848
"revenu.code",-8.83638316833553,-1.88766829890091,2.90380884150592
"act.nation",-9.72087786434867,0,0
"signific.progress",-9.7947076780941,0,-1.06571137602447
"recogn.nation",-8.72170214000579,-3.73813771782232,3.19271352607407
"iran.iran",-10.664585740219,2.66381113871613,-1.95879137451404
"protect.public",-8.2185826027131,-1.52970849260755,0
"receiv.letter",-11.2017703902805,3.15601599877229,-1.93533484747267
"nuclear.threat",-8.79746554551092,-3.41532995552277,3.27685357607022
"feel.pain",-9.9925110532032,0,1.18601375235892
"justic.kennedi",-8.71355498139059,-1.84820451036394,0
"bill.hope",-8.87875972696485,1.18473956746743,-1.43397314655298
"record.absent",-6.85484075022579,-8.63920985914846,5.82801236790955
"weapon.agreement",-9.73008505165782,0,-0.161762617919594
"day.senat",-9.29856525294116,0,-0.41613666692542
"thoma.jefferson",-8.55914189094543,-3.12245865152616,3.42682120736545
"cut.percent",-9.47331578568631,0,0
"gentleman.arizona",-8.42323598974124,-5.41790849455602,6.13948425222259
"john.mccain",-10.8595139006153,3.17157820691461,-4.36730834454933
"paycheck.fair",-9.07200443284906,-1.09022022601507,0
"do.peopl",-9.81807800857577,0.260012917160524,0
"talk.nation",-9.81946865190595,-0.178935754855329,0
"articl.iii",-9.29620940897708,-1.01939786049514,1.20736508529998
"benefit.peopl",-9.69478457100647,0.407777806062045,0
"earn.incom",-9.31632288034466,2.53740522675141,-2.91332456487369
"solar.energi",-10.6276829549651,1.2841671598153,-2.94163475749277
"american.taxpay",-8.46693183424262,1.48289434940881,-0.532368415536205
"reduc.crime",-10.0660989447513,0.978219541749259,-1.81973933595857
"farm.bureau",-11.8782369126551,4.71867712338604,-3.41693619277495
"invest.american",-9.74191562972597,0,-0.852463627148103
"depart.educ",-8.89114739952762,2.03635681178388,-2.47035285192941
"corinthian.colleg",-26.2650767096554,0,-37.4549823329554
"protect.unborn",-9.94544932609998,-2.29299806935222,4.1906219681118
"kim.jong",-9.35356764919707,-1.25577547970213,0.960976324836549
"requir.govern",-9.85372816085765,0,0.207228818126627
"energi.water",-9.76854225251903,2.96837754883716,-2.5657843583293
"sea.level",-10.1402488044643,2.3424790778561,-4.98642964723688
"peopl.expect",-8.81030862849951,-0.268189024907797,0
"senat.gardner",-11.1518790875832,3.223816771394,-2.82020703855689
"radic.islam",-9.74017722750799,-1.402699851442,5.14185562818541
"cut.million",-7.82187314303661,-5.31481019513147,2.90639749144617
"depend.foreign",-10.8936543119039,2.37258799716762,-1.62123242001871
"shouldn.abl",-9.35807876111132,-0.7153989931491,0
"america.peopl",-8.05180636758135,-1.71129317430036,1.35846030521081
"peopl.vote",-8.53963331110029,0,0
"face.nation",-8.90995168921097,-0.979565941161254,1.60923670977047
"late.night",-11.6034582277525,4.0511566620688,-4.70870487033871
"friend.senat",-7.80974429720716,-1.3794635657365,0.692465218732433
"committe.health",-8.88701180849542,-0.922869707534181,0.769097041137948
"suspend.rule",-7.49581412554523,-2.49932494347149,4.49429931094922
"instead.tri",-8.41498942510364,-3.4492869419044,2.43341689240108
"speak.issu",-9.03336450150698,0,0
"don.peopl",-8.27204889509748,-2.54250435728422,2.55916066357285
"suprem.court",-5.17848286598107,-0.728369012074028,0.375582333970853
"school.percent",-9.49730285979921,-5.2674638633733,0
"govern.unit",-8.36682474899699,-3.15562896773969,2.41599459825336
"feder.health",-12.3629143812092,5.05633562707424,-5.79921343664585
"care.famili",-8.65523815251984,-0.832185839534273,0
"amend.author",-11.4153342398535,3.48444564303352,-2.34303089340705
"septemb.th",-13.4784860001665,3.6229582850033,-2.91876132255458
"senat.murkowski",-8.09679643194726,-1.50677181756969,1.74435170625328
"american.democraci",-11.0301155232573,2.05727200134038,-4.05292377554342
"tax.reform",-8.73433245259437,1.46315865318752,-0.476805035508604
"th.th",-8.18689549114642,-3.3003860985782,4.06736190996778
"time.protect",-9.80276084184051,-0.908347231625524,1.3902662159072
"million.illeg",-9.4880270179101,-2.41896017435836,4.33164207662083
"warmest.record",-14.4945299376191,0,-11.9041047738251
"fund.govern",-8.41573026007979,0,-0.779249238926901
"broken.law",-8.51983647340102,-2.49954957277169,2.39039588908891
"school.system",-8.76771894274251,-0.644631303676321,0
"late.senat",-10.2151024505016,1.04211727868503,-0.850500535155075
"inform.share",-8.04655317716034,0,-0.38335095409105
"coequal.branch",-10.7791639811434,0.674486771415918,1.68254624301162
"fewer.peopl",-9.88733685542989,0.285770386665125,0
"stand.readi",-9.05030187844505,-0.176486310504281,0
"nation.forest",-9.51346347918563,3.06401061827173,-1.94031478304415
"communiti.servic",-8.6146581739947,-3.26344612609717,3.34238497052649
"sovereign.immun",-12.6632466803558,5.16597874943139,-2.88098472512408
"access.justic",-7.61125618729099,-6.14653755179524,6.32169191841483
"financi.protect",-8.4043480990793,-0.63958096649867,0
"highway.transit",-9.19421951723918,-1.13583445249979,0
"tax.system",-10.1172483676787,1.35040815678568,0
"friend.aisl",-8.08447645183026,0,0.755671219485339
"compani.invest",-10.2229480876738,1.16516554370972,-1.60298630553657
"cast.vote",-8.71048380194181,-0.826548298092397,0.955538610546216
"support.amend",-7.24756289489486,-0.620120843938037,0.465294214760319
"million.billion",-9.17062246352263,-1.22379559518977,0.960649047760119
"forward.debat",-10.5030340373151,1.58045180441612,-1.30859733028338
"qualiti.public",-9.59909826290852,0,-0.481195192165116
"law.book",-8.44779365225104,-1.735796355779,1.24251019643844
"cost.save",-10.0163486170529,0.214475650687871,0
"nation.militari",-10.1170854563207,0.601802533866171,0
"unit.postal",-8.22516878281557,-5.37073842997543,5.87915156648023
"popul.percent",-10.2082681436732,0,-2.26406957322787
"peopl.tax",-12.4989679398195,5.57119708759268,-5.16671011319385
"classifi.brief",-10.5781654248692,1.37620530917977,-1.24356386258915
"energi.inform",-10.0463477509458,1.12110077712727,-0.751146656139631
"presid.thank",-8.24083279848711,1.28673657729385,-1.35089199292692
"countri.make",-10.015103290455,0,0.496915864817791
"educ.peopl",-9.79450505418006,1.12185583488695,-0.879608424039139
"et.cetera",-8.22211663310659,-4.61588771835854,3.70055740037896
"titl.ix",-11.0660075043956,0,-4.51553983714582
"peopl.aren",-9.40340295999743,-0.372894162784393,0
"demand.action",-10.158001972066,0,-1.62429317376525
"program.program",-9.19866587503699,1.53372802790098,-1.14091587560216
"absenc.quorum",-7.37789844856964,2.22525508993826,-2.07441722088062
"lay.groundwork",-8.60079077329183,-3.01646286558351,2.14478933818991
"red.tape",-9.22691853764536,0,0.924098051673162
"issu.face",-8.6532995135146,0,-0.49578652399986
"agreement.move",-9.13805731924615,-2.37764369603759,1.12278360886135
"amend.continu",-9.85723711912761,-0.302343886388747,0
"unilater.action",-10.961793665071,0,2.89640713028015
"tri.help",-8.42411886730742,-0.882157002866746,0.774534994496117
"american.day",-11.3270194429595,3.62932545722635,-3.91540871270929
"recent.month",-8.40282010559662,-3.47778691225449,1.94612968932033
"king.jr",-8.08339766958611,-4.12133547640778,2.11604088445584
"negoti.partner",-9.40038961865041,0,-0.598828270874209
"signific.impact",-9.24021272507852,-1.24591932130368,1.10089587166964
"articl.constitut",-10.392442162967,0,1.72469000338472
"return.invest",-7.8873856687979,-4.0326978648045,2.57265996358108
"reauthor.bill",-8.64075336827769,0,0.610083588985961
"treasuri.depart",-8.64883260306528,0,0
"american.energi",-9.81504252641423,2.78204265860005,-0.936501959830151
"standard.test",-11.5044032953095,4.15698982943547,-3.85255837274987
"fight.fight",-9.32159607187331,-1.79153797510678,2.00746043027045
"congress.intend",-9.14953540793985,-1.14263595013368,1.67331579588543
"agre.issu",-10.068025622759,0,0.367312763288256
"democrat.caucus",-9.49912982392982,0,-1.07909074103677
"forc.vote",-9.86495592655159,0,-0.57973876374251
"increas.job",-9.70072645324454,-1.09918541072301,1.29494181098103
"unanim.support",-9.31043450525898,-0.407097481003562,0
"bad.guy",-7.68667767134132,-4.82954311796025,4.59456511387052
"countri.thank",-8.92605982512509,-0.423292363674012,0
"poison.pill",-9.52726120047283,2.70605908790443,-3.89828887081163
"real.peopl",-9.49998403276847,0,0
"hard.peopl",-8.1614382059905,-3.75636092773521,2.44726769628243
"issu.vote",-10.749878163419,2.70206079609419,-2.10560379866877
"support.american",-7.96664000301923,-1.63738956506032,0.928175129599853
"act.sign",-8.65794885726777,-1.35328253573629,1.4516467183429
"cours.senat",-10.4683514005703,1.48304246555887,-1.34728496878134
"unelect.bureaucrat",-10.3613008369081,-2.48252122543475,4.9961711976429
"run.time",-9.22863492704876,-2.48645989206134,1.96417725912394
"hospit.bed",-13.9512921067189,7.61603939641454,-7.08779169373669
"compromis.bill",-10.132403813996,1.38332982655394,-1.13607848945103
"debat.debat",-10.3376077082234,2.24732089480225,-1.94180571420218
"percent.busi",-8.29694144127538,-3.71714944960937,3.00680002513561
"import.bill",-10.1793553394024,1.41450341664053,-1.57456861151378
"effort.move",-11.9484304050651,4.5723839243158,-4.81200171009037
"internet.access",-8.55350402552622,-2.94520248897534,2.46716268620649
"violent.crimin",-10.1584804524541,1.68788305352283,-1.32060510494753
"product.market",-8.70415013120701,-3.24605291974796,2.49043365144865
"illicit.nuclear",-10.1151696718587,0,0
"impact.economi",-9.70804741469567,0.947853915130518,0
"time.period",-9.06216180269114,0,0.113662950651668
"spend.nation",-9.40168780171518,-2.39343424133877,3.60343745528491
"vote.support",-8.49185494478976,-0.771469190351059,1.02371830981066
"remind.colleagu",-9.28980444027987,1.38653722020218,-1.58589383279978
"secur.home",-9.15890121989583,-2.38740326661974,2.49271499390525
"act.call",-9.06785067757815,0,0
"servic.women",-9.49720558366428,1.26385418136167,-1.4574114900418
"time.read",-9.99386688936683,0,-0.521088298047287
"gentleman.north",-9.27710377324702,-4.89039873983156,6.89625599188398
"control.spend",-10.8247117404671,0,2.81027006283476
"child.left",-8.08395755045443,1.51938472323201,-1.66539759000938
"help.deal",-10.9938901513267,2.8338913588663,-2.00446806987811
"don.money",-8.77029617583207,-1.4425886812836,1.87596295966166
"legisl.busi",-5.87282138832092,-8.55068130521806,6.0521568834588
"bring.legisl",-8.50068740330762,-1.78201400202521,1.97531931233075
"improv.energi",-12.0430149496862,5.77589108582058,-5.88637368372847
"singl.mother",-8.50988922784556,-3.53156593523309,2.33879338686589
"court.vacanc",-8.86293211024568,0,-1.59689749184304
"usa.freedom",-7.42541056408824,-1.61583419796467,1.16830713953351
"enjoy.broad",-9.99490320982526,0,0.867403934965993
"democrat.control",-9.20556792813535,0,0
"fifth.circuit",-10.2259028813768,0,0.610755800274355
"senat.obama",-12.0065957644656,1.09491341995417,3.02206149149276
"bipartisan.vote",-8.63157428010872,0.500911700375827,0
"cosponsor.senat",-9.64953719201153,1.79771538164298,-1.85661272168686
"economi.help",-9.07134848814796,-0.952355263444843,1.16504883333893
"opioid.abus",-8.00319134081726,-0.0985241042984368,0
"interpret.law",-9.80390929421583,0,1.32519729485163
"allow.student",-10.7198694587433,2.35326283905523,-2.6800191896938
"term.transport",-8.61261507524116,-2.50500596518197,2.44478489879546
"leadership.senat",-8.50907066069012,0,0
"am.say",-7.59933008973777,-3.03410355431186,3.10247454815437
"public.transport",-8.94425965437014,-3.12768494051612,2.31098714847593
"health.impact",-6.43635806478738,-9.54462555011648,7.27510090195354
"day.presid",-8.53336294075827,-0.863962337208385,1.07612966098322
"tax.return",-9.08433911047412,0,0.713153220727817
"peopl.countri",-6.90985447251537,-0.500194820870151,0
"act.bring",-9.40742317891754,-1.68256523985658,2.19100604158855
"terror.watch",-9.85916988929486,0,-0.634975085573017
"appropri.process",-8.14056643196932,0.66536329538894,-0.425890530260858
"time.recogn",-9.68812611762651,-0.0248236271882067,0
"american.women",-8.7855723121807,0,-2.03428185967906
"legal.purchas",-9.76793149015511,0,-1.41657185667983
"rise.honor",-8.3694148030596,-1.50208132056701,1.86365480023206
"congress.set",-10.1841625433457,0,0
"agreement.review",-10.1628984622917,3.27654674144196,-2.48382434288773
"studi.studi",-7.66895040873982,-6.48736472644919,5.66655867427392
"mother.natur",-11.6943060396416,4.31633528043483,-4.28619741786198
"lead.level",-10.0043009707459,0,-1.25676646273822
"freedom.american",-10.271375462706,0,0.967712435748257
"drug.enforc",-10.6228652396882,3.34049452515186,-3.39316429135423
"polic.offic",-7.16346828119285,0,-0.08467373275183
"afford.colleg",-9.10228887046818,-2.57731394016367,0
"militari.readi",-11.1183425725595,1.61794169311288,0
"women.america",-8.79142842237132,-3.37567738343269,1.18260139009212
"reform.legisl",-10.2225594272355,2.01891925810765,-1.38915996840349
"final.presid",-9.90117094724674,0,-0.965133996384531
"senat.wyom",-11.9029252711431,4.85319469156008,-3.6500830204557
"nonpartisan.congression",-9.66845850970053,0,0.684732239146401
"whatev.reason",-11.6326813469719,4.19249856478022,-3.8107509642582
"father.grandfath",-8.24318013191527,-3.73355265160057,3.9109090517648
"colleagu.particular",-9.92365945424577,0.158614410862594,0
"bill.feder",-9.50551096507146,0,0.295994908878509
"presid.issu",-9.95935171890936,1.64461023867197,-1.3686506453042
"street.journal",-8.82766035464637,1.78770829070644,-1.65931873116516
"concern.nation",-11.5880443039538,3.69444496077531,-3.31316595590279
"broken.promis",-10.6884887332258,2.17562637451714,-0.896742345477865
"appropri.time",-9.9900065289047,0,0
"heard.senat",-11.0735619708577,3.24234206564525,-3.37518525248622
"legisl.deal",-9.89081276136454,0.55696604737258,0
"spend.cap",-9.86043357204405,0.986287755209987,0
"bill.seek",-9.16631946369995,-1.05171827194125,0.890921853284876
"pharmaceut.compani",-9.30036979350588,0,-1.18591341965911
"colleagu.vote",-7.25684524287143,-0.968761903948559,0.553923482500953
"polici.congress",-10.0783141852608,0,0.188779938364321
"late.term",-10.6184646606341,-1.90040322616685,4.36642281146683
"includ.major",-10.5591096976062,1.5793290170096,-1.25735923144993
"sign.bill",-8.00396766469976,-2.27794146602979,1.93783891489127
"colleagu.michigan",-9.67152071063509,-1.16660946623591,0
"month.republican",-13.1612164396193,5.16689849216366,-9.05805194529574
"kill.wound",-9.89111674988085,-0.975125953874121,1.57484648794225
"govern.forc",-9.3107395139548,-1.31421379923868,1.88589214422513
"time.share",-10.6954238760156,1.66755128785161,-1.00467145632722
"congress.thank",-9.85144161002236,-0.239517906388137,0
"improp.payment",-10.1631474808068,0.997494787230866,0
"fund.creat",-9.90702233750667,0.278035868839345,0
"provid.afford",-9.89476655745097,0,0.230514503656237
"act.strengthen",-9.14171454021326,-1.69286519068273,1.29451920778512
"democrat.support",-8.5152628246456,-2.19858423897188,1.46708052630662
"america.middl",-9.47261489304971,-1.13575321820947,0
"address.crisi",-9.0590745391425,-1.29504397389761,0
"tax.revenu",-8.97374561063,0,0.874351802123727
"employ.mandat",-9.34802094039158,0,1.63280091032693
"countri.face",-8.01932333370693,-4.44649124005852,3.42636693567388
"direct.threat",-10.3944380801369,0,1.07985955123651
"million.annual",-9.67939997566981,0,0.202194823116271
"agenc.govern",-12.0817174514314,4.64431416199473,-3.37172143512442
"nation.school",-11.2864550034187,5.17697939843471,-4.77487494027233
"promis.promis",-8.93160925705314,-2.27117897692054,3.16904532962235
"legisl.improv",-9.03336450150698,0,0
"rank.murray",-11.8401804600807,4.45263626250205,-3.82042788609503
"job.pay",-8.69302680733271,0,-0.415270508990803
"legisl.creat",-10.515142657191,2.5132734061009,-2.28083373481992
"express.appreci",-10.9299111988509,2.78187413682676,-2.95791333754289
"famili.don",-9.57380399340569,0,-0.519046813267718
"bill.peopl",-9.60434404809271,0,0
"chang.climat",-8.77613852449555,-1.4978076599683,0
"spend.lot",-8.84148773864126,-2.14536191086248,2.0424663966718
"money.appropri",-10.8863364881741,3.40247822053567,-2.76858243054619
"yesterday.presid",-9.14607086397185,-2.24014004074648,2.60533383600288
"win.win",-9.07976375454767,0,0.624034188623087
"trade.deal",-8.09967661030794,0.390738522186445,-1.9503521207415
"build.bipartisan",-9.74254572257411,-0.211507512425397,0
"refuge.crisi",-7.40222527965017,-5.95930671091003,3.89230937653239
"impact.global",-9.97963960854115,0,-1.20805323277864
"crime.human",-9.91635472205053,1.70613021018152,-2.05204565292258
"author.senat",-10.7586520128726,2.11257432696033,-2.13377164246444
"help.committe",-10.9049869629956,4.83545554919563,-5.00593194116067
"senat.appropri",-11.3077644677926,4.72715219132153,-4.15082455488009
"issu.human",-11.2821788929002,2.62355100834882,-1.12422428053367
"estat.tax",-10.5030762016922,1.14500818715831,-2.29950712231843
"bill.establish",-9.22590761237247,0,0
"time.iran",-10.2330528626656,0.733833147449583,0
"mission.statement",-5.37108183535156,-13.9933823176966,11.2725860590084
"presid.immigr",-9.46801219167677,0,-0.679189291846573
"american.polit",-10.6143319579667,1.58679740165014,-1.8489445027769
"corker.cardin",-9.67754512483715,0,0.639356113608084
"due.process",-8.98065685786682,1.33990030328216,-0.534570996058761
"pay.price",-8.88371328512333,-0.167902410717531,0
"absent.senat",-11.639830752974,3.01818131932507,1.27494827569842
"gentlewoman.ohio",-10.4754831081123,1.62509135944164,-3.21131323030454
"pose.risk",-9.24183031449161,-1.60670749119655,1.5071917901219
"am.call",-9.44082574136378,0,-0.821387623290327
"offic.lankford",-9.7524576218593,0,-0.634181716054953
"human.suffer",-13.7886576279908,7.33078308178427,-9.81499243952559
"reauthor.program",-10.6115042741267,2.39703735390079,-2.72825730271215
"act.design",-10.9363026806403,2.87839562489344,-3.18134562955133
"internet.tax",-8.46990764320992,-3.44890156449792,2.0858567575048
"pleas.bill",-8.95412886417741,-0.28987341414076,0
"look.pictur",-9.71104192859078,0,-0.289032811707486
"million.live",-8.96421073314882,-1.68413140687002,1.01721636140647
"term.infrastructur",-9.81359795607096,-1.1908632567422,0
"live.children",-9.50903386828839,0,0
"teacher.parent",-10.1171767283595,2.06799532110773,-1.60590334736592
"trade.enforc",-6.93803199189527,-7.91688920021054,4.42936156497399
"debt.trillion",-9.96133981783714,0,2.08411067457466
"fund.support",-9.5287190351408,1.44786162699141,-1.55177472065058
"administr.negoti",-10.6959347114964,3.12469011923339,-1.70082900606672
"balanc.budget",-7.30471793841147,-0.683524244456582,1.82093848527101
"talk.moment",-10.7252631853137,2.26264000079022,-2.56986671722121
"care.veteran",-8.14834013890821,-1.34577381696967,1.35212706934572
"war.middl",-9.36361392367051,-0.495013165333194,0
"energi.sourc",-9.52967632741242,1.75274623510544,-1.78242340632707
"america.strong",-8.70204158643468,-2.91821949092307,3.2456624189882
"legisl.encourag",-9.63189030710711,0,0.458899098350859
"prevent.futur",-8.85668380120251,-1.62442365293738,1.53645879682479
"am.oppos",-10.2410396544436,1.33380677073656,-1.68386145475534
"dollar.tax",-11.8776573009679,5.08202146016849,-5.75213914450682
"everyday.american",-10.1176165000234,0,-0.312584815090636
"help.fight",-9.58752060959247,0,0.28787175058592
"life.chang",-9.74360611542622,0,0
"friend.yield",-10.0462787009606,0,-0.885176331097983
"peopl.law",-10.328135097767,0,0.93254058192852
"bill.nation",-9.61044050336402,0,0.231105964769879
"crack.cocain",-25.3504675571297,29.1801571307088,-34.2363165399698
"fuel.economi",-9.3849351031316,-1.43530843920882,0
"chief.execut",-9.72239844199692,0,0.781236060810406
"sam.houston",-7.48761207618546,-7.04148893974673,8.68177762033342
"urg.presid",-10.271124459083,1.45388637529453,-0.926497544972591
"presid.own",-10.1754667741238,0.882220815892204,1.21446762482699
"govern.account",-8.99388345422311,2.4352471185895,-1.74020565124929
"innoc.children",-10.2128112757503,0,1.23053904127971
"offic.serv",-11.9201920539444,4.99042907897418,-3.51466375387156
"bill.cosponsor",-9.60209038217581,0,0.394768923078413
"peopl.iran",-9.94806390581702,0,0.74271645092162
"vote.yea",-7.61898025486087,-1.17633524444734,1.02396033681395
"step.forward",-8.33133585460704,1.43594438249556,-1.97323923590888
"unit.refuge",-9.74947136944746,-1.09522383040256,1.09300096571814
"life.famili",-9.3622395082935,-1.15922051003348,1.37720109810751
"mayb.mayb",-9.62623586282888,0,0.48233886041099
"liberti.justic",-8.87040335071939,-2.12168083574142,0
"follow.law",-8.28858538769801,-3.86172572785891,4.72980444810356
"letter.presid",-9.48375908573444,0,-0.29561373247819
"pay.equal",-8.22644738658179,-1.42420048987712,0
"declar.independ",-7.98832654520201,-3.43499393239413,5.06071345078865
"extend.author",-11.6666474664258,4.36077327303154,-3.88881523103425
"overtim.rule",-11.8627181912734,5.03733757027874,-5.37134462763727
"action.address",-9.68472391306966,0,-1.03391583520604
"democrat.agre",-9.22803545322458,-1.23425839815634,1.32352386449407
"limit.iran",-10.0733304663901,0,0.127939101860774
"refus.acknowledg",-10.4429665434679,0.424631670133497,0
"past.weekend",-10.1518447225735,1.60419586243449,-2.30179362039078
"effort.protect",-8.38035777264876,-2.16461286386448,1.94404331160768
"mind.american",-8.98561837882209,-2.47976831946595,2.37912788261896
"peopl.mental",-9.65848839169798,0.871533779898464,0
"presid.call",-8.77018031964597,0.610198632445968,0
"littl.girl",-9.49375104643305,1.59044740264091,-1.12427399643857
"closest.alli",-9.00579226560329,-1.2102309585135,1.49321987966524
"nomin.justic",-7.24589925570764,-6.63733585943605,4.94216597866892
"day.million",-11.2033282402052,3.06950794572884,-2.49313740465952
"instead.bill",-8.89402298860363,-2.56431030311291,1.73355034341337
"countri.middl",-9.30898543095394,-1.84183473317008,2.62816071244386
"social.social",-11.1781629734485,2.65884819087363,-3.81983803678855
"qualiti.afford",-9.33338439472451,0,-1.12915267322504
"senat.judiciari",-8.46888814395766,1.62423776568397,-1.56848739610879
"am.privileg",-10.4804656539066,0.898055579030784,0.510112891240731
"congression.oversight",-9.19057871677119,-0.740885077521416,1.31890686555745
"help.women",-8.73477979455689,-0.685882815548906,0
"tri.solv",-10.8978349623258,2.64592183311221,-1.47601945918111
"health.expert",-9.58810389921899,0,-0.827815215999259
"energi.suppli",-10.5922846989051,1.35515895949808,0
"peopl.lost",-8.60095627057116,-1.09744390711756,0.86320754228745
"senat.blunt",-9.39606775070299,0,-0.211975129174848
"north.korean",-8.11410522589241,0,0.25200425618896
"communiti.peopl",-10.7098772848163,2.48535349165566,-1.95748359624127
"multilater.sanction",-12.138780169131,4.65715840359479,-5.99258228966267
"corpor.profit",-10.8378622858757,0,-3.49526530042384
"am.colleagu",-9.68749334043991,0,-0.435651250862181
"deal.time",-8.56223804532167,-3.39617419896525,3.48090149240855
"continu.grow",-8.3722812227164,0,0.483426582748572
"center.diseas",-8.63624213030951,1.35761749548735,-1.69534835576335
"children.risk",-10.8742553802074,2.50168980714455,-2.11372184996954
"research.institut",-9.83916955314927,0,-1.41971847685954
"constitut.unit",-8.74452229127828,-0.829914582553229,1.60465656002711
"job.lost",-8.73906831244063,0,-0.884884307349228
"job.home",-9.50896916332028,0,0.249079779586114
"jewish.communiti",-11.1247245961844,2.71067434696728,-2.92961463902026
"particular.pleas",-9.97392043808835,0,-0.201734117065998
"assist.program",-10.0625833028171,3.24424612725686,-3.1137529590892
"act.chair",-9.10414194281496,-1.10373716389081,1.3852400331851
"water.infrastructur",-7.8325660486229,-2.59760094057243,1.7087720194791
"sourc.fund",-10.2203048986939,0,-1.05715884819851
"right.abus",-8.63902817456324,-0.213494066982616,0
"nation.lead",-10.1076490442858,0,-1.3997776336571
"urban.develop",-9.38391277378204,0.721719641408699,0
"cost.economi",-8.99420753396331,-2.3448247394752,2.08260494280517
"air.qualiti",-8.7627768624145,0,0
